sido,exclusion_score,age,female,media_contact,region_size,region_women,region_women_10k
충북,3.466666666666667,53,1,1,2,5059,0.5059
충남,4.2,53,1,1,2,8534,0.8534
전북,2.4,53,1,1,3,5218,0.5218
전남,2.8666666666666667,53,1,1,2,6055,0.6055
전남,4.066666666666666,53,1,0,2,6055,0.6055
전남,4.666666666666667,53,1,0,3,6055,0.6055
경북,4.133333333333334,53,1,1,2,7071,0.7071
경북,2.4,53,1,1,2,7071,0.7071
경북,3.7333333333333334,53,1,1,2,7071,0.7071
경북,4.4,53,1,1,3,7071,0.7071
경북,3.2666666666666666,53,1,1,3,7071,0.7071
경북,4.066666666666666,53,1,1,3,7071,0.7071
경북,3.066666666666667,53,1,0,3,7071,0.7071
경남,2.7333333333333334,53,1,1,2,8711,0.8711
경남,3.1333333333333333,53,1,1,2,8711,0.8711
경남,3.8,53,1,1,2,8711,0.8711
경남,2.533333333333333,53,1,1,2,8711,0.8711
경남,3.4,53,1,1,2,8711,0.8711
경남,3.533333333333333,53,1,1,3,8711,0.8711
제주,3.3333333333333335,53,1,1,2,2623,0.2623
제주,3.6666666666666665,53,1,1,2,2623,0.2623
제주,4.866666666666666,53,1,0,2,2623,0.2623
제주,2.533333333333333,53,1,1,3,2623,0.2623
제주,4.8,53,1,0,3,2623,0.2623
부산,2.8666666666666667,53,1,1,1,5998,0.5998
부산,2.4,53,1,1,1,5998,0.5998
부산,3.2,53,1,1,1,5998,0.5998
부산,2.466666666666667,53,1,1,1,5998,0.5998
부산,1.4,53,1,1,1,5998,0.5998
대구,2.7333333333333334,53,1,1,1,4737,0.4737
대구,2.933333333333333,53,1,1,1,4737,0.4737
대구,3.2666666666666666,53,1,1,1,4737,0.4737
대구,4.066666666666666,53,1,1,1,4737,0.4737
대구,3.4,53,1,1,1,4737,0.4737
인천,2.3333333333333335,53,1,1,1,10645,1.0645
인천,3.466666666666667,53,1,1,1,10645,1.0645
인천,3.6666666666666665,53,1,1,1,10645,1.0645
인천,3.533333333333333,53,1,1,1,10645,1.0645
인천,3.2666666666666666,53,1,1,1,10645,1.0645
인천,3.2666666666666666,53,1,1,1,10645,1.0645
인천,2.933333333333333,53,1,1,1,10645,1.0645
인천,3.2666666666666666,53,1,1,1,10645,1.0645
인천,3.2666666666666666,53,1,1,1,10645,1.0645
인천,2.7333333333333334,53,1,1,1,10645,1.0645
인천,1.6666666666666667,53,1,0,1,10645,1.0645
광주,3.2,53,1,1,1,3081,0.3081
광주,3.1333333333333333,53,1,1,1,3081,0.3081
광주,2.933333333333333,53,1,1,1,3081,0.3081
광주,2.7333333333333334,53,1,0,1,3081,0.3081
대전,3.8,53,1,1,1,3012,0.3012
대전,3.933333333333333,53,1,1,1,3012,0.3012
대전,3.6,53,1,1,1,3012,0.3012
대전,1.5333333333333334,53,1,1,1,3012,0.3012
울산,3.066666666666667,53,1,1,1,2904,0.2904
울산,2.533333333333333,53,1,1,1,2904,0.2904
세종,3.8666666666666667,53,1,0,2,754,0.0754
경기,2.8,53,1,1,2,46581,4.6581
경기,3.1333333333333333,53,1,1,2,46581,4.6581
경기,3.1333333333333333,53,1,1,2,46581,4.6581
경기,3.2666666666666666,53,1,1,2,46581,4.6581
경기,3.4,53,1,1,2,46581,4.6581
경기,3.1333333333333333,53,1,1,2,46581,4.6581
경기,3.8666666666666667,53,1,1,2,46581,4.6581
경기,3.0,53,1,1,2,46581,4.6581
경기,3.1333333333333333,53,1,1,3,46581,4.6581
서울,2.8666666666666667,54,0,1,1,23251,2.3251
서울,3.0,54,0,1,1,23251,2.3251
서울,2.933333333333333,54,0,1,1,23251,2.3251
서울,3.1333333333333333,54,0,1,1,23251,2.3251
서울,2.2666666666666666,54,0,1,1,23251,2.3251
서울,3.1333333333333333,54,0,1,1,23251,2.3251
강원,4.4,54,0,1,3,3611,0.3611
충북,2.533333333333333,54,0,1,2,5059,0.5059
충북,3.7333333333333334,54,0,1,2,5059,0.5059
충남,2.6,54,0,1,2,8534,0.8534
충남,2.2666666666666666,54,0,0,2,8534,0.8534
충남,2.533333333333333,54,0,1,3,8534,0.8534
충남,2.533333333333333,54,0,1,3,8534,0.8534
전남,2.466666666666667,54,0,1,3,6055,0.6055
경북,3.2666666666666666,54,0,1,2,7071,0.7071
경북,3.6666666666666665,54,0,1,2,7071,0.7071
경북,3.0,54,0,1,3,7071,0.7071
경북,3.933333333333333,54,0,1,3,7071,0.7071
경남,4.466666666666667,54,0,1,2,8711,0.8711
경남,2.2,54,0,1,2,8711,0.8711
경남,2.533333333333333,54,0,1,2,8711,0.8711
경남,2.6,54,0,1,2,8711,0.8711
경남,2.8,54,0,1,2,8711,0.8711
경남,3.466666666666667,54,0,1,3,8711,0.8711
제주,4.0,54,0,1,2,2623,0.2623
제주,4.933333333333334,54,0,0,2,2623,0.2623
제주,4.0,54,0,0,2,2623,0.2623
제주,4.4,54,0,1,3,2623,0.2623
제주,4.133333333333334,54,0,0,3,2623,0.2623
부산,2.8666666666666667,54,0,1,1,5998,0.5998
부산,2.6,54,0,1,1,5998,0.5998
부산,3.466666666666667,54,0,1,1,5998,0.5998
부산,3.1333333333333333,54,0,1,1,5998,0.5998
부산,3.533333333333333,54,0,1,1,5998,0.5998
대구,2.8,54,0,1,1,4737,0.4737
대구,3.6,54,0,1,1,4737,0.4737
인천,2.933333333333333,54,0,1,1,10645,1.0645
인천,3.0,54,0,1,1,10645,1.0645
인천,3.533333333333333,54,0,1,1,10645,1.0645
광주,3.6,54,0,1,1,3081,0.3081
대전,2.4,54,0,1,1,3012,0.3012
대전,3.066666666666667,54,0,1,1,3012,0.3012
울산,4.2,54,0,1,1,2904,0.2904
경기,2.6666666666666665,54,0,1,2,46581,4.6581
경기,3.533333333333333,54,0,1,2,46581,4.6581
경기,4.0,54,0,1,2,46581,4.6581
경기,2.8,54,0,1,2,46581,4.6581
경기,3.6666666666666665,54,0,1,2,46581,4.6581
경기,3.2,54,0,1,2,46581,4.6581
경기,3.3333333333333335,54,0,1,2,46581,4.6581
경기,3.533333333333333,54,0,1,2,46581,4.6581
경기,4.533333333333333,54,0,1,2,46581,4.6581
경기,3.6666666666666665,54,0,1,2,46581,4.6581
경기,3.466666666666667,54,0,1,2,46581,4.6581
경기,3.466666666666667,54,0,1,2,46581,4.6581
경기,3.466666666666667,54,0,1,3,46581,4.6581
경기,3.1333333333333333,54,0,1,3,46581,4.6581
경기,3.2,54,0,1,3,46581,4.6581
경기,3.533333333333333,54,0,1,3,46581,4.6581
경기,3.533333333333333,54,0,1,3,46581,4.6581
경기,4.333333333333333,54,0,1,3,46581,4.6581
서울,3.7333333333333334,54,1,1,1,23251,2.3251
서울,3.1333333333333333,54,1,1,1,23251,2.3251
서울,3.3333333333333335,54,1,1,1,23251,2.3251
서울,3.0,54,1,1,1,23251,2.3251
서울,3.3333333333333335,54,1,1,1,23251,2.3251
서울,3.8,54,1,1,1,23251,2.3251
서울,3.4,54,1,1,1,23251,2.3251
서울,2.3333333333333335,54,1,1,1,23251,2.3251
서울,2.4,54,1,1,1,23251,2.3251
서울,3.2,54,1,1,1,23251,2.3251
강원,2.533333333333333,54,1,1,2,3611,0.3611
강원,3.066666666666667,54,1,1,2,3611,0.3611
강원,3.3333333333333335,54,1,0,2,3611,0.3611
충북,2.066666666666667,54,1,1,2,5059,0.5059
충북,2.8666666666666667,54,1,1,2,5059,0.5059
충북,2.8666666666666667,54,1,1,2,5059,0.5059
충남,2.7333333333333334,54,1,1,2,8534,0.8534
충남,3.3333333333333335,54,1,0,3,8534,0.8534
전북,3.4,54,1,1,2,5218,0.5218
전북,3.1333333333333333,54,1,1,2,5218,0.5218
전북,3.1333333333333333,54,1,1,2,5218,0.5218
전북,4.2,54,1,1,2,5218,0.5218
전북,3.066666666666667,54,1,1,2,5218,0.5218
전북,3.4,54,1,1,3,5218,0.5218
전북,2.466666666666667,54,1,1,3,5218,0.5218
전남,3.6666666666666665,54,1,1,2,6055,0.6055
전남,2.933333333333333,54,1,1,3,6055,0.6055
전남,2.8666666666666667,54,1,1,3,6055,0.6055
경북,5.0,54,1,1,2,7071,0.7071
경북,4.0,54,1,1,3,7071,0.7071
경남,3.1333333333333333,54,1,1,2,8711,0.8711
경남,2.6666666666666665,54,1,1,2,8711,0.8711
경남,3.6,54,1,1,2,8711,0.8711
경남,3.2,54,1,1,2,8711,0.8711
경남,2.066666666666667,54,1,1,2,8711,0.8711
경남,3.8,54,1,1,2,8711,0.8711
경남,2.2,54,1,1,3,8711,0.8711
경남,3.6666666666666665,54,1,1,3,8711,0.8711
경남,4.133333333333334,54,1,1,3,8711,0.8711
제주,2.533333333333333,54,1,1,2,2623,0.2623
부산,2.8,54,1,1,1,5998,0.5998
부산,3.2666666666666666,54,1,1,1,5998,0.5998
부산,4.2,54,1,1,1,5998,0.5998
부산,3.3333333333333335,54,1,1,1,5998,0.5998
부산,3.2666666666666666,54,1,1,1,5998,0.5998
부산,2.8666666666666667,54,1,1,1,5998,0.5998
부산,3.0,54,1,1,1,5998,0.5998
부산,3.4,54,1,1,1,5998,0.5998
부산,3.3333333333333335,54,1,1,1,5998,0.5998
대구,3.533333333333333,54,1,1,1,4737,0.4737
대구,3.466666666666667,54,1,1,1,4737,0.4737
대구,3.0,54,1,1,1,4737,0.4737
대구,3.933333333333333,54,1,1,1,4737,0.4737
인천,3.6666666666666665,54,1,1,1,10645,1.0645
인천,2.6666666666666665,54,1,1,1,10645,1.0645
인천,3.466666666666667,54,1,1,1,10645,1.0645
인천,2.8666666666666667,54,1,1,1,10645,1.0645
인천,3.2666666666666666,54,1,1,1,10645,1.0645
인천,2.933333333333333,54,1,1,1,10645,1.0645
인천,3.6,54,1,0,1,10645,1.0645
광주,4.066666666666666,54,1,1,1,3081,0.3081
대전,3.1333333333333333,54,1,1,1,3012,0.3012
대전,2.6,54,1,1,1,3012,0.3012
울산,2.933333333333333,54,1,1,1,2904,0.2904
울산,3.6666666666666665,54,1,1,1,2904,0.2904
울산,3.533333333333333,54,1,1,1,2904,0.2904
울산,3.2,54,1,1,1,2904,0.2904
울산,4.333333333333333,54,1,1,1,2904,0.2904
경기,3.533333333333333,54,1,1,2,46581,4.6581
경기,2.7333333333333334,54,1,1,2,46581,4.6581
경기,2.8,54,1,1,2,46581,4.6581
경기,3.533333333333333,54,1,1,2,46581,4.6581
경기,3.3333333333333335,54,1,1,2,46581,4.6581
서울,2.6666666666666665,55,0,1,1,23251,2.3251
서울,2.7333333333333334,55,0,1,1,23251,2.3251
서울,3.8666666666666667,55,0,1,1,23251,2.3251
서울,4.066666666666666,55,0,1,1,23251,2.3251
서울,3.3333333333333335,55,0,1,1,23251,2.3251
서울,3.4,55,0,1,1,23251,2.3251
서울,3.4,55,0,1,1,23251,2.3251
서울,4.266666666666667,55,0,1,1,23251,2.3251
서울,3.3333333333333335,55,0,1,1,23251,2.3251
서울,3.0,55,0,1,1,23251,2.3251
강원,2.7333333333333334,55,0,1,3,3611,0.3611
강원,3.533333333333333,55,0,1,3,3611,0.3611
강원,3.533333333333333,55,0,1,3,3611,0.3611
강원,3.2666666666666666,55,0,1,3,3611,0.3611
충북,2.933333333333333,55,0,1,2,5059,0.5059
충북,4.133333333333334,55,0,1,3,5059,0.5059
충북,3.1333333333333333,55,0,1,3,5059,0.5059
충북,4.4,55,0,1,3,5059,0.5059
충남,1.9333333333333333,55,0,0,2,8534,0.8534
충남,2.8666666666666667,55,0,1,3,8534,0.8534
충남,2.3333333333333335,55,0,1,3,8534,0.8534
충남,2.6666666666666665,55,0,1,3,8534,0.8534
전북,4.2,55,0,1,2,5218,0.5218
전남,2.8,55,0,1,2,6055,0.6055
전남,3.3333333333333335,55,0,1,2,6055,0.6055
전남,2.933333333333333,55,0,1,2,6055,0.6055
전남,3.466666666666667,55,0,0,3,6055,0.6055
경북,2.7333333333333334,55,0,1,2,7071,0.7071
경북,3.2,55,0,1,3,7071,0.7071
경북,3.2,55,0,1,3,7071,0.7071
경북,3.8666666666666667,55,0,1,3,7071,0.7071
경남,3.8,55,0,1,2,8711,0.8711
경남,4.4,55,0,1,2,8711,0.8711
경남,3.6,55,0,1,2,8711,0.8711
경남,3.466666666666667,55,0,1,3,8711,0.8711
제주,2.933333333333333,55,0,1,2,2623,0.2623
제주,3.533333333333333,55,0,0,2,2623,0.2623
제주,4.2,55,0,0,2,2623,0.2623
부산,3.2666666666666666,55,0,1,1,5998,0.5998
부산,3.2,55,0,1,1,5998,0.5998
부산,3.1333333333333333,55,0,1,1,5998,0.5998
대구,3.3333333333333335,55,0,1,1,4737,0.4737
대구,2.6,55,0,1,1,4737,0.4737
인천,3.7333333333333334,55,0,1,1,10645,1.0645
인천,2.8,55,0,1,1,10645,1.0645
광주,2.6666666666666665,55,0,1,1,3081,0.3081
광주,3.933333333333333,55,0,1,1,3081,0.3081
대전,3.3333333333333335,55,0,1,1,3012,0.3012
대전,3.533333333333333,55,0,1,1,3012,0.3012
대전,3.466666666666667,55,0,1,1,3012,0.3012
울산,2.466666666666667,55,0,1,1,2904,0.2904
세종,3.066666666666667,55,0,1,2,754,0.0754
세종,3.066666666666667,55,0,0,2,754,0.0754
경기,3.1333333333333333,55,0,1,2,46581,4.6581
경기,2.8,55,0,1,2,46581,4.6581
경기,3.466666666666667,55,0,1,2,46581,4.6581
경기,3.4,55,0,1,2,46581,4.6581
경기,3.2666666666666666,55,0,1,2,46581,4.6581
경기,2.8666666666666667,55,0,1,2,46581,4.6581
경기,3.4,55,0,1,2,46581,4.6581
경기,3.3333333333333335,55,0,1,2,46581,4.6581
경기,4.6,55,0,1,2,46581,4.6581
경기,4.0,55,0,0,2,46581,4.6581
경기,3.066666666666667,55,0,1,3,46581,4.6581
서울,3.6666666666666665,55,1,1,1,23251,2.3251
서울,3.4,55,1,1,1,23251,2.3251
서울,3.6,55,1,1,1,23251,2.3251
서울,3.8,55,1,1,1,23251,2.3251
서울,3.066666666666667,55,1,1,1,23251,2.3251
서울,3.2,55,1,1,1,23251,2.3251
서울,2.933333333333333,55,1,1,1,23251,2.3251
서울,3.1333333333333333,55,1,1,1,23251,2.3251
서울,3.066666666666667,55,1,1,1,23251,2.3251
서울,3.2,55,1,1,1,23251,2.3251
서울,3.1333333333333333,55,1,1,1,23251,2.3251
강원,3.1333333333333333,55,1,1,2,3611,0.3611
충북,2.2,55,1,1,2,5059,0.5059
충북,1.9333333333333333,55,1,1,3,5059,0.5059
충북,3.3333333333333335,55,1,1,3,5059,0.5059
충남,3.6666666666666665,55,1,1,2,8534,0.8534
충남,3.4,55,1,1,2,8534,0.8534
전북,2.8,55,1,1,2,5218,0.5218
전북,2.6666666666666665,55,1,1,2,5218,0.5218
전북,3.6,55,1,1,3,5218,0.5218
전남,2.8,55,1,1,2,6055,0.6055
전남,3.3333333333333335,55,1,0,2,6055,0.6055
전남,3.466666666666667,55,1,1,3,6055,0.6055
전남,3.2,55,1,1,3,6055,0.6055
전남,2.6666666666666665,55,1,1,3,6055,0.6055
경북,2.466666666666667,55,1,1,2,7071,0.7071
경북,2.0,55,1,1,2,7071,0.7071
경북,1.3333333333333333,55,1,1,2,7071,0.7071
경북,3.4,55,1,1,2,7071,0.7071
경북,3.7333333333333334,55,1,1,2,7071,0.7071
경북,2.6666666666666665,55,1,0,2,7071,0.7071
경북,3.6666666666666665,55,1,1,3,7071,0.7071
경남,2.466666666666667,55,1,1,2,8711,0.8711
경남,3.4,55,1,1,2,8711,0.8711
경남,3.8,55,1,1,2,8711,0.8711
경남,3.6666666666666665,55,1,1,3,8711,0.8711
경남,3.066666666666667,55,1,1,3,8711,0.8711
경남,3.8666666666666667,55,1,1,3,8711,0.8711
제주,2.8666666666666667,55,1,1,2,2623,0.2623
제주,4.066666666666666,55,1,1,2,2623,0.2623
제주,3.4,55,1,1,2,2623,0.2623
제주,2.533333333333333,55,1,0,2,2623,0.2623
제주,1.8666666666666667,55,1,1,3,2623,0.2623
부산,2.6666666666666665,55,1,1,1,5998,0.5998
부산,3.8666666666666667,55,1,1,1,5998,0.5998
부산,1.0,55,1,1,1,5998,0.5998
부산,2.8666666666666667,55,1,1,1,5998,0.5998
부산,3.466666666666667,55,1,1,1,5998,0.5998
부산,2.8,55,1,1,1,5998,0.5998
부산,3.066666666666667,55,1,1,1,5998,0.5998
부산,4.4,55,1,1,1,5998,0.5998
대구,4.133333333333334,55,1,1,1,4737,0.4737
대구,3.2666666666666666,55,1,1,1,4737,0.4737
대구,3.2666666666666666,55,1,1,1,4737,0.4737
대구,3.1333333333333333,55,1,1,1,4737,0.4737
대구,3.6,55,1,1,1,4737,0.4737
대구,2.6666666666666665,55,1,0,1,4737,0.4737
인천,2.6666666666666665,55,1,1,1,10645,1.0645
인천,3.533333333333333,55,1,1,1,10645,1.0645
인천,2.933333333333333,55,1,1,1,10645,1.0645
인천,3.7333333333333334,55,1,1,1,10645,1.0645
인천,3.0,55,1,1,1,10645,1.0645
인천,3.1333333333333333,55,1,1,1,10645,1.0645
광주,3.0,55,1,1,1,3081,0.3081
광주,3.0,55,1,1,1,3081,0.3081
광주,2.2666666666666666,55,1,1,1,3081,0.3081
광주,3.533333333333333,55,1,1,1,3081,0.3081
광주,1.8666666666666667,55,1,1,1,3081,0.3081
광주,2.8,55,1,1,1,3081,0.3081
광주,2.7333333333333334,55,1,1,1,3081,0.3081
광주,3.533333333333333,55,1,1,1,3081,0.3081
광주,2.6666666666666665,55,1,1,1,3081,0.3081
광주,2.2666666666666666,55,1,0,1,3081,0.3081
광주,2.8,55,1,0,1,3081,0.3081
광주,3.0,55,1,0,1,3081,0.3081
대전,3.533333333333333,55,1,1,1,3012,0.3012
대전,3.533333333333333,55,1,1,1,3012,0.3012
대전,3.7333333333333334,55,1,1,1,3012,0.3012
울산,3.8666666666666667,55,1,1,1,2904,0.2904
울산,2.7333333333333334,55,1,1,1,2904,0.2904
울산,5.066666666666666,55,1,1,1,2904,0.2904
울산,3.1333333333333333,55,1,1,1,2904,0.2904
울산,4.266666666666667,55,1,1,1,2904,0.2904
경기,4.066666666666666,55,1,1,2,46581,4.6581
경기,3.4,55,1,1,2,46581,4.6581
경기,3.6666666666666665,55,1,1,2,46581,4.6581
경기,3.2,55,1,1,2,46581,4.6581
경기,3.2,55,1,1,2,46581,4.6581
경기,3.4,55,1,1,2,46581,4.6581
경기,3.4,55,1,1,2,46581,4.6581
경기,2.8666666666666667,55,1,1,3,46581,4.6581
서울,3.466666666666667,56,0,1,1,23251,2.3251
서울,3.3333333333333335,56,0,1,1,23251,2.3251
서울,2.6666666666666665,56,0,1,1,23251,2.3251
서울,3.1333333333333333,56,0,1,1,23251,2.3251
서울,3.3333333333333335,56,0,1,1,23251,2.3251
서울,2.533333333333333,56,0,1,1,23251,2.3251
강원,3.0,56,0,1,2,3611,0.3611
강원,3.933333333333333,56,0,1,2,3611,0.3611
충북,2.2666666666666666,56,0,1,2,5059,0.5059
충북,3.3333333333333335,56,0,1,2,5059,0.5059
충북,3.066666666666667,56,0,0,3,5059,0.5059
충남,2.533333333333333,56,0,1,2,8534,0.8534
충남,3.3333333333333335,56,0,0,3,8534,0.8534
전남,4.333333333333333,56,0,0,3,6055,0.6055
경북,3.533333333333333,56,0,1,2,7071,0.7071
경북,2.0,56,0,1,2,7071,0.7071
경남,2.533333333333333,56,0,1,2,8711,0.8711
경남,3.066666666666667,56,0,1,2,8711,0.8711
제주,3.3333333333333335,56,0,1,2,2623,0.2623
부산,4.733333333333333,56,0,1,1,5998,0.5998
부산,2.7333333333333334,56,0,1,1,5998,0.5998
부산,3.466666666666667,56,0,1,1,5998,0.5998
부산,4.0,56,0,1,1,5998,0.5998
대구,4.066666666666666,56,0,1,1,4737,0.4737
대구,3.6,56,0,1,1,4737,0.4737
대구,3.6666666666666665,56,0,1,1,4737,0.4737
인천,3.7333333333333334,56,0,1,1,10645,1.0645
인천,2.3333333333333335,56,0,1,1,10645,1.0645
광주,4.466666666666667,56,0,1,1,3081,0.3081
광주,3.0,56,0,1,1,3081,0.3081
대전,3.533333333333333,56,0,1,1,3012,0.3012
대전,3.4,56,0,1,1,3012,0.3012
대전,3.466666666666667,56,0,1,1,3012,0.3012
대전,3.6666666666666665,56,0,0,1,3012,0.3012
대전,3.8,56,0,0,1,3012,0.3012
울산,2.066666666666667,56,0,1,1,2904,0.2904
세종,2.8666666666666667,56,0,1,3,754,0.0754
경기,4.133333333333334,56,0,1,2,46581,4.6581
경기,3.533333333333333,56,0,1,2,46581,4.6581
경기,4.0,56,0,1,2,46581,4.6581
경기,2.933333333333333,56,0,1,2,46581,4.6581
경기,3.2666666666666666,56,0,1,2,46581,4.6581
경기,3.066666666666667,56,0,1,2,46581,4.6581
경기,2.8,56,0,1,2,46581,4.6581
서울,3.466666666666667,56,1,1,1,23251,2.3251
서울,3.1333333333333333,56,1,1,1,23251,2.3251
강원,2.066666666666667,56,1,1,2,3611,0.3611
강원,3.4,56,1,1,2,3611,0.3611
강원,2.8666666666666667,56,1,1,2,3611,0.3611
강원,3.3333333333333335,56,1,1,2,3611,0.3611
강원,1.4,56,1,1,2,3611,0.3611
강원,3.4,56,1,1,2,3611,0.3611
강원,2.533333333333333,56,1,1,3,3611,0.3611
강원,2.466666666666667,56,1,1,3,3611,0.3611
충북,2.466666666666667,56,1,1,2,5059,0.5059
충북,2.0,56,1,1,2,5059,0.5059
충북,2.7333333333333334,56,1,1,2,5059,0.5059
충북,2.4,56,1,1,2,5059,0.5059
충북,2.0,56,1,1,3,5059,0.5059
충북,2.066666666666667,56,1,1,3,5059,0.5059
충북,3.2666666666666666,56,1,1,3,5059,0.5059
충남,2.6666666666666665,56,1,1,2,8534,0.8534
충남,2.6,56,1,1,2,8534,0.8534
충남,2.7333333333333334,56,1,1,2,8534,0.8534
충남,2.8,56,1,1,3,8534,0.8534
전북,3.0,56,1,1,2,5218,0.5218
전북,2.933333333333333,56,1,1,2,5218,0.5218
전북,3.533333333333333,56,1,1,2,5218,0.5218
전북,3.4,56,1,1,2,5218,0.5218
전남,2.8666666666666667,56,1,1,2,6055,0.6055
경북,2.6,56,1,1,2,7071,0.7071
경북,3.466666666666667,56,1,1,2,7071,0.7071
경북,4.4,56,1,1,2,7071,0.7071
경북,3.066666666666667,56,1,1,2,7071,0.7071
경북,3.533333333333333,56,1,1,2,7071,0.7071
경북,2.6666666666666665,56,1,1,2,7071,0.7071
경북,2.3333333333333335,56,1,0,2,7071,0.7071
경북,3.1333333333333333,56,1,1,3,7071,0.7071
경북,3.2,56,1,1,3,7071,0.7071
경북,3.8666666666666667,56,1,1,3,7071,0.7071
경북,3.066666666666667,56,1,0,3,7071,0.7071
경남,3.2,56,1,1,2,8711,0.8711
경남,4.333333333333333,56,1,1,2,8711,0.8711
경남,3.7333333333333334,56,1,1,2,8711,0.8711
경남,3.1333333333333333,56,1,1,2,8711,0.8711
경남,3.066666666666667,56,1,1,2,8711,0.8711
경남,3.466666666666667,56,1,1,2,8711,0.8711
경남,3.6,56,1,1,2,8711,0.8711
경남,3.6,56,1,1,3,8711,0.8711
제주,4.6,56,1,1,2,2623,0.2623
부산,3.466666666666667,56,1,1,1,5998,0.5998
부산,3.0,56,1,1,1,5998,0.5998
부산,3.066666666666667,56,1,1,1,5998,0.5998
부산,2.8666666666666667,56,1,1,1,5998,0.5998
부산,3.533333333333333,56,1,1,1,5998,0.5998
부산,3.466666666666667,56,1,1,1,5998,0.5998
대구,3.2,56,1,1,1,4737,0.4737
대구,3.2,56,1,1,1,4737,0.4737
대구,3.0,56,1,1,1,4737,0.4737
대구,3.066666666666667,56,1,1,1,4737,0.4737
대구,2.6,56,1,1,1,4737,0.4737
대구,3.0,56,1,1,1,4737,0.4737
대구,3.2666666666666666,56,1,1,1,4737,0.4737
인천,3.6666666666666665,56,1,1,1,10645,1.0645
인천,1.6,56,1,0,1,10645,1.0645
광주,3.3333333333333335,56,1,1,1,3081,0.3081
대전,3.2,56,1,1,1,3012,0.3012
대전,2.4,56,1,1,1,3012,0.3012
대전,3.6,56,1,1,1,3012,0.3012
대전,2.7333333333333334,56,1,1,1,3012,0.3012
대전,3.3333333333333335,56,1,1,1,3012,0.3012
울산,4.133333333333334,56,1,1,1,2904,0.2904
울산,2.066666666666667,56,1,1,1,2904,0.2904
세종,3.533333333333333,56,1,1,2,754,0.0754
경기,3.8,56,1,1,2,46581,4.6581
경기,3.6,56,1,1,2,46581,4.6581
경기,3.2666666666666666,56,1,1,2,46581,4.6581
경기,3.3333333333333335,56,1,1,2,46581,4.6581
경기,3.6,56,1,1,2,46581,4.6581
경기,3.2666666666666666,56,1,1,2,46581,4.6581
경기,3.466666666666667,56,1,1,2,46581,4.6581
경기,3.8666666666666667,56,1,0,2,46581,4.6581
경기,3.4,56,1,1,3,46581,4.6581
경기,3.4,56,1,1,3,46581,4.6581
경기,3.466666666666667,56,1,1,3,46581,4.6581
서울,3.3333333333333335,57,0,1,1,23251,2.3251
서울,4.066666666666666,57,0,1,1,23251,2.3251
서울,2.8,57,0,1,1,23251,2.3251
서울,3.8666666666666667,57,0,1,1,23251,2.3251
서울,3.3333333333333335,57,0,1,1,23251,2.3251
서울,3.2666666666666666,57,0,1,1,23251,2.3251
충북,3.066666666666667,57,0,1,2,5059,0.5059
충북,3.066666666666667,57,0,0,3,5059,0.5059
충남,3.6,57,0,1,2,8534,0.8534
충남,3.8666666666666667,57,0,1,3,8534,0.8534
충남,2.466666666666667,57,0,1,3,8534,0.8534
충남,2.533333333333333,57,0,1,3,8534,0.8534
전북,2.8,57,0,1,2,5218,0.5218
전북,3.1333333333333333,57,0,1,3,5218,0.5218
전남,3.2,57,0,1,2,6055,0.6055
경남,2.533333333333333,57,0,1,2,8711,0.8711
경남,3.933333333333333,57,0,1,2,8711,0.8711
경남,2.6,57,0,1,2,8711,0.8711
경남,3.6,57,0,1,2,8711,0.8711
경남,3.2,57,0,1,2,8711,0.8711
경남,3.533333333333333,57,0,1,3,8711,0.8711
부산,3.1333333333333333,57,0,1,1,5998,0.5998
대구,3.3333333333333335,57,0,1,1,4737,0.4737
대구,3.2666666666666666,57,0,1,1,4737,0.4737
대구,3.066666666666667,57,0,1,1,4737,0.4737
대구,2.8,57,0,1,1,4737,0.4737
인천,4.733333333333333,57,0,1,1,10645,1.0645
인천,2.4,57,0,1,1,10645,1.0645
인천,2.6,57,0,1,1,10645,1.0645
인천,2.066666666666667,57,0,1,1,10645,1.0645
인천,2.533333333333333,57,0,1,1,10645,1.0645
광주,4.466666666666667,57,0,1,1,3081,0.3081
울산,2.933333333333333,57,0,1,1,2904,0.2904
울산,2.933333333333333,57,0,1,1,2904,0.2904
경기,3.6666666666666665,57,0,1,2,46581,4.6581
경기,4.0,57,0,1,2,46581,4.6581
경기,3.0,57,0,1,2,46581,4.6581
경기,4.066666666666666,57,0,1,2,46581,4.6581
경기,4.133333333333334,57,0,1,2,46581,4.6581
경기,3.0,57,0,1,2,46581,4.6581
경기,3.466666666666667,57,0,1,2,46581,4.6581
경기,3.7333333333333334,57,0,1,2,46581,4.6581
경기,3.6,57,0,0,3,46581,4.6581
서울,3.933333333333333,57,1,1,1,23251,2.3251
서울,3.533333333333333,57,1,1,1,23251,2.3251
서울,2.6666666666666665,57,1,1,1,23251,2.3251
서울,2.8666666666666667,57,1,1,1,23251,2.3251
서울,2.8,57,1,1,1,23251,2.3251
서울,3.2666666666666666,57,1,1,1,23251,2.3251
서울,3.1333333333333333,57,1,1,1,23251,2.3251
강원,4.266666666666667,57,1,1,3,3611,0.3611
충북,3.0,57,1,1,3,5059,0.5059
충북,3.6,57,1,1,3,5059,0.5059
충북,3.3333333333333335,57,1,1,3,5059,0.5059
충남,2.6666666666666665,57,1,1,2,8534,0.8534
충남,2.8666666666666667,57,1,1,3,8534,0.8534
